domain	doc_id
3111	9011
3111	9014
3111	9017
3111	9023
3111	9026
3111	9029
3111	9032
3111	9035
3111	9038
3111	9041
3111	9044
3111	9047
3111	9050
3111	9053
3111	9056
3111	9059
3112	9062
3112	9065
3112	9068
3112	9071
3112	9074
3112	9077
3112	9080
3112	9083
3112	9086
3112	9089
3112	9092
3112	9095
3112	9098
3112	9101
3112	9104
3112	9107
3112	9110
3112	9113
3112	9116
3112	9119
3112	9122
3112	9125
3112	9128
3112	9131
3112	9134
3112	9137
3112	9140
3112	9146
3112	9149
3112	9152
3112	9155
3112	9161
3112	9164
3112	9167
3112	9170
3112	9173
3112	9176
3112	9179
3113	9182
3113	9185
3113	9188
3113	9191
3113	9194
3113	9197
3113	9200
3113	9203
3113	9206
3113	9209
3114	9212
3114	9215
3114	9218
3114	9221
3114	9224
3115	9227
3115	9230
3115	9233
3115	9239
3115	9242
3115	9245
3115	9251
3115	9254
3115	9257
3115	9260
3115	9263
3115	9266
3115	9269
3115	9272
3115	9275
3115	9278
3115	9281
3115	9284
3115	9287
3115	9290
3115	9293
3115	9296
3115	9299
3116	9302
3116	9305
3116	9308
3116	9311
3116	9314
3116	9317
3116	9320
3116	9323
3116	9326
3116	9329
3117	9332
3117	9335
3117	9338
3117	9341
3117	9344
3117	9347
3117	9350
3117	9353
3117	9356
3117	9359
3117	9362
3117	9365
3117	9368
3117	9371
3117	9374
3118	9380
3118	9383
3118	9386
3118	9389
3118	9392
3118	9395
3118	9404
3119	9407
3119	9410
3119	9416
3119	9419
3119	9422
3119	9425
3119	9428
3119	9431
3119	9434
3119	9437
3119	9440
3119	9443
3119	9446
3119	9449
3119	9452
3119	9455
3119	9458
3119	9461
3119	9464
3119	9467
3119	9470
3119	9476
3119	9479
3119	9482
3119	9485
3119	9491
3119	9494
3121	9497
3121	9500
3121	9503
3121	9506
3121	9509
3121	9512
3121	9515
3121	9518
3121	9521
3121	9524
3121	9527
3121	9530
3121	9533
3121	9536
3121	9539
3121	9542
3121	9545
3121	9548
3121	9551
3121	9554
3122	9560
3122	9566
3122	9569
3122	9572
3122	9575
3122	9578
3122	9581
3122	9584
3122	9587
3122	9590
3122	9593
3122	9596
3122	9599
3122	9602
3122	9605
3122	9608
3122	9611
3122	9614
3123	9617
3123	9620
3123	9623
3123	9626
3123	9629
3123	9635
3123	9638
3123	9641
3123	9644
3131	9647
3131	9650
3131	9653
3131	9656
3131	9659
3131	9662
3131	9665
3131	9668
3131	9671
3131	9674
3131	9677
3131	9680
3131	9683
3131	9686
3131	9689
3131	9692
3131	9695
3131	9698
3131	9701
3131	9704
3131	9707
3131	9710
3131	9713
3131	9719
3131	9722
3131	9725
3131	9728
3131	9734
3132	9737
3132	9743
3132	9746
3132	9749
3132	9752
3132	9755
3132	9758
3132	9761
3132	9764
3132	9767
3132	9770
3132	9773
3132	9776
3132	9782
3132	9785
3132	9788
3132	9794
3132	9797
3132	9800
3132	9803
3132	9809
3132	9812
3132	9815
3132	9818
3132	9821
3132	9824
3133	9827
3133	9830
3133	9836
3133	9839
3133	9842
3133	9845
3133	9848
3133	9851
3133	9854
3133	9857
3133	9860
3133	9863
3133	9866
3133	9869
3133	9872
3133	9875
3133	9878
3133	9881
3133	9884
3134	9887
3134	9890
3134	9896
3134	9902
3134	9905
3134	9908
3134	9911
3134	9914
3134	9917
3134	9920
3134	9923
3134	9926
3134	9929
3134	9932
3134	9935
3134	9938
3134	9941
3134	9944
3134	9947
3134	9950
3134	9953
3134	9959
3134	9962
3134	9965
3134	9968
3134	9971
3134	9974
3135	9977
3135	9980
3135	9983
3135	9986
3135	9989
3135	9992
3135	9995
3135	9998
3135	10001
3135	10004
3135	10007
3135	10010
3135	10019
3139	10022
3139	10025
3139	10028
3139	10031
3139	10034
3139	10037
3139	10040
3139	10043
3139	10049
3139	10052
3139	10055
3139	10058
3139	10061
3139	10064
3139	10067
3139	10070
3139	10073
3139	10076
3139	10079
3139	10082
3139	10085
3139	10088
3139	10091
3139	10094
3139	10097
3139	10100
3139	10106
3139	10109
3141	10112
3141	10115
3141	10118
3141	10121
3141	10124
3141	10127
3141	10130
3141	10136
3141	10139
3141	10142
3141	10145
3141	10148
3141	10151
3141	10154
3141	10157
3141	10160
3141	10163
3141	10166
3141	10169
3141	10172
3141	10175
3141	10178
3141	10181
3141	10184
3141	10187
3141	10190
3141	10193
3141	10196
3141	10199
3141	10202
3141	10205
3141	10208
3141	10211
3141	10214
3142	10217
3142	10220
3142	10223
3142	10226
3142	10229
3142	10232
3142	10235
3142	10238
3142	10241
3142	10244
3142	10247
3142	10256
3142	10259
3142	10262
3142	10265
3142	10268
3142	10271
3142	10274
3142	10277
3142	10280
3142	10283
3142	10289
3143	10292
3143	10295
3143	10298
3143	10301
3143	10304
3143	10307
3143	10310
3143	10313
3143	10316
3143	10319
3151	10322
3151	10325
3151	10328
3151	10331
3151	10334
3152	10337
3152	10340
3152	10343
3152	10346
3152	10349
3152	10352
3152	10355
3152	10358
3152	10364
3152	10367
3152	10370
3152	10373
3152	10376
3152	10379
3153	10382
3153	10385
3153	10388
3153	10391
3153	10394
3153	10397
3153	10400
3153	10403
3153	10406
3153	10409
3153	10412
3153	10415
3153	10418
3153	10421
3153	10424
3153	10427
3153	10430
3153	10433
3153	10436
3153	10439
3153	10442
3153	10445
3153	10448
3153	10451
3153	10454
3154	10457
3154	10460
3154	10466
3154	10469
3155	10472
3155	10475
3155	10478
3155	10481
3155	10484
3155	10487
3155	10490
3155	10493
3155	10496
3155	10499
3211	10505
3211	10511
3211	10514
3211	10517
3211	10520
3211	10523
3211	10526
3211	10529
3211	10532
3211	10535
3211	10538
3211	10541
3211	10547
3211	10550
3211	10556
3211	10559
3211	10562
3211	10565
3211	10571
3211	10574
3211	10577
3211	10580
3211	10583
3211	10586
3211	10592
3211	10595
3211	10601
3211	10604
3212	10607
3212	10610
3212	10616
3212	10619
3212	10622
3212	10625
3212	10631
3212	10634
3212	10637
3212	10640
3212	10646
3212	10649
3212	10652
3212	10655
3212	10658
3212	10661
3212	10664
3213	10667
3213	10670
3213	10673
3213	10676
3213	10679
3213	10682
3213	10685
3213	10688
3213	10691
3213	10694
3213	10697
3213	10700
3213	10703
3213	10706
3213	10709
3214	10712
3214	10715
3214	10718
3214	10721
3214	10724
3214	10727
3214	10730
3214	10736
3214	10739
3214	10742
3214	10745
3214	10748
3214	10751
3214	10754
3214	10757
3214	10760
3214	10766
3214	10769
3214	10772
3214	10775
3214	10778
3214	10781
3214	10784
3214	10790
3214	10796
3214	10802
3214	10805
3214	10811
3214	10814
3214	10817
3214	10820
3214	10826
3214	10829
3221	10832
3221	10835
3221	10838
3221	10841
3221	10844
3221	10847
3221	10853
3221	10856
3221	10859
3221	10862
3221	10868
3221	10871
3221	10874
3221	10877
3221	10880
3221	10883
3221	10886
3221	10889
3222	10892
3222	10895
3222	10898
3222	10901
3222	10904
3222	10907
3222	10910
3222	10913
3222	10916
3222	10919
3230	10922
3230	10928
3230	10931
3230	10934
3230	10937
3230	10940
3230	10943
3230	10946
3230	10949
3230	10952
3230	10955
3230	10958
3230	10961
3230	10964
3230	10970
3230	10976
3230	10982
3230	10985
3230	10991
3230	10994
3230	10997
3230	11000
3230	11003
3230	11006
3230	11009
3230	11012
3230	11015
3230	11018
3230	11021
3230	11024
3230	11027
3230	11030
3230	11033
3230	11036
3230	11039
3240	11042
3240	11045
3240	11048
3240	11051
3240	11054
3240	11057
3240	11060
3240	11063
3240	11066
3240	11069
3240	11072
3240	11075
3240	11081
3240	11084
3240	11087
3240	11090
3240	11096
3240	11099
3251	11102
3251	11105
3251	11108
3251	11111
3251	11114
3251	11117
3251	11129
3251	11132
3251	11135
3251	11141
3251	11144
3252	11147
3252	11150
3252	11153
3252	11159
3252	11162
3252	11165
3252	11168
3252	11171
3252	11174
3252	11177
3252	11180
3252	11183
3252	11186
3252	11189
3252	11195
3252	11201
3252	11204
3252	11207
3252	11210
3252	11216
3252	11219
3252	11222
3252	11225
3252	11228
3252	11231
3252	11234
3252	11237
3252	11240
3252	11249
3253	11252
3253	11255
3253	11258
3253	11261
3253	11264
3253	11267
3253	11270
3253	11273
3253	11276
3253	11279
3253	11282
3253	11285
3253	11288
3253	11291
3253	11294
3253	11297
3253	11300
3253	11303
3253	11306
3253	11309
3254	11312
3254	11321
3254	11324
3254	11327
3254	11336
3254	11339
3255	11345
3255	11351
3255	11354
3255	11357
3255	11360
3255	11369
3255	11375
3255	11387
3255	11390
3255	11393
3255	11396
3255	11399
3255	11414
3255	11417
3255	11420
3255	11423
3255	11426
3255	11429
3255	11432
3255	11435
3255	11438
3255	11441
3255	11444
3256	11447
3256	11450
3256	11456
3256	11459
3256	11462
3256	11465
3256	11468
3256	11471
3256	11474
3256	11477
3256	11480
3256	11483
3256	11486
3256	11489
3257	11492
3257	11495
3257	11498
3257	11501
3257	11504
3257	11507
3257	11510
3257	11513
3257	11516
3257	11519
3257	11522
3257	11525
3257	11528
3257	11531
3257	11534
3257	11537
3257	11540
3257	11543
3257	11546
3257	11549
3257	11552
3257	11555
3257	11558
3257	11561
3257	11567
3257	11570
3257	11573
3257	11576
3257	11579
3257	11582
3257	11585
3257	11588
3257	11591
3257	11594
3258	11597
3258	11600
3258	11603
3258	11606
3258	11609
3258	11612
3258	11615
3258	11618
3258	11621
3258	11624
3258	11627
3258	11630
3258	11633
3258	11636
3258	11639
3258	11642
3258	11645
3258	11648
3258	11651
3258	11654
3259	11657
3259	11660
3259	11663
3259	11666
3259	11669
3259	11672
3259	11675
3259	11678
3259	11681
3259	11684
3259	11687
3259	11690
3259	11696
3259	11699
3259	11702
3259	11705
3259	11708
3259	11711
3259	11714
3311	11717
3311	11720
3311	11723
3311	11726
3311	11729
3311	11732
3311	11735
3311	11738
3311	11741
3311	11744
3311	11747
3311	11750
3311	11753
3311	11756
3311	11759
3311	11762
3311	11765
3311	11771
3311	11774
3312	11777
3312	11780
3312	11783
3312	11786
3312	11789
3312	11792
3312	11795
3312	11801
3312	11804
3313	11807
3313	11810
3313	11813
3313	11819
3313	11828
3313	11831
3313	11834
3314	11837
3314	11840
3314	11846
3314	11849
3314	11852
3314	11855
3314	11858
3314	11861
3314	11864
3314	11867
3314	11870
3314	11873
3314	11876
3314	11879
3315	11882
3315	11885
3315	11888
3315	11891
3315	11894
3315	11897
3315	11900
3315	11903
3315	11906
3315	11909
3315	11912
3315	11915
3315	11918
3315	11921
3315	11924
3315	11927
3315	11930
3315	11933
3315	11936
3315	11939
3315	11942
3315	11945
3315	11948
3315	11951
3315	11954
3315	11957
3315	11960
3315	11966
3315	11969
3321	11972
3321	11975
3321	11978
3321	11981
3321	11984
3321	11987
3321	11990
3321	11996
3321	11999
3321	12002
3321	12005
3321	12008
3321	12011
3321	12014
3322	12017
3322	12020
3322	12026
3322	12029
3322	12032
3322	12035
3322	12038
3322	12041
3322	12044
3322	12047
3322	12050
3322	12053
3322	12059
3323	12062
3323	12065
3323	12068
3323	12071
3323	12074
3323	12077
3323	12086
3323	12089
3323	12092
3323	12095
3323	12101
3323	12104
3323	12107
3323	12113
3323	12116
3323	12119
3323	12122
3323	12125
3323	12131
3323	12134
3324	12137
3324	12143
3324	12146
3324	12149
3324	12152
3324	12155
3324	12161
3324	12164
3324	12167
3324	12170
3324	12173
3324	12176
3324	12179
3331	12182
3331	12185
3331	12191
3331	12194
3331	12197
3331	12200
3331	12203
3331	12206
3331	12209
3331	12212
3331	12215
3331	12218
3331	12221
3331	12224
3332	12227
3332	12230
3332	12236
3332	12239
3332	12242
3332	12245
3332	12251
3332	12254
3332	12257
3332	12260
3332	12266
3332	12269
3333	12275
3333	12281
3333	12284
3333	12287
3333	12290
3333	12293
3333	12296
3333	12299
3333	12302
3333	12305
3333	12308
3333	12311
3333	12314
3334	12317
3334	12320
3334	12329
3334	12332
3334	12335
3334	12338
3334	12341
3334	12344
3334	12350
3334	12353
3334	12356
3334	12359
3334	12365
3334	12374
3339	12377
3339	12380
3339	12383
3339	12386
3339	12392
3339	12395
3339	12398
3339	12401
3339	12404
3339	12407
3339	12410
3339	12413
3339	12416
3339	12419
3339	12425
3339	12428
3339	12431
3339	12434
3339	12437
3339	12440
3339	12443
3339	12446
3339	12449
3339	12452
3339	12461
3339	12464
3339	12467
3339	12470
3339	12476
3339	12479
3341	12482
3341	12485
3341	12488
3341	12491
3341	12494
3341	12497
3341	12500
3341	12503
3341	12506
3341	12509
3341	12512
3341	12515
3341	12518
3341	12521
3341	12524
3341	12527
3341	12530
3341	12533
3341	12536
3341	12539
3342	12542
3342	12545
3342	12548
3342	12551
3342	12554
3342	12557
3342	12560
3342	12563
3342	12566
3342	12569
3343	12575
3343	12581
3343	12584
3343	12587
3343	12590
3343	12596
3343	12599
3343	12602
3343	12605
3343	12608
3343	12611
3343	12614
3343	12617
3343	12620
3343	12623
3343	12626
3343	12629
3343	12632
3343	12635
3343	12641
3343	12644
3344	12647
3344	12650
3344	12653
3344	12656
3344	12659
3344	12662
3344	12668
3344	12671
3344	12674
3344	12677
3344	12680
3344	12683
3344	12686
3344	12689
3344	12692
3344	12698
3344	12701
3344	12704
3344	12707
3344	12710
3344	12713
3344	12716
3344	12719
3344	12722
3344	12731
3344	12734
3344	12737
3344	12740
3344	12743
3344	12746
3344	12749
3344	12752
3344	12755
3344	12761
3344	12764
3344	12767
3344	12770
3344	12773
3344	12776
3344	12779
3344	12782
3344	12785
3344	12791
3344	12794
3344	12797
3344	12800
3344	12803
3344	12806
3344	12809
3351	12812
3351	12815
3351	12818
3351	12821
3351	12824
3351	12827
3351	12830
3351	12833
3351	12836
3351	12839
3351	12842
3351	12845
3351	12848
3351	12851
3351	12854
3351	12860
3351	12866
3351	12872
3351	12875
3351	12878
3351	12881
3351	12884
3352	12887
3352	12890
3352	12896
3352	12899
3352	12902
3352	12905
3352	12908
3352	12911
3352	12914
3352	12917
3352	12920
3352	12923
3352	12926
3352	12929
3353	12932
3353	12935
3353	12938
3353	12941
3353	12944
3353	12947
3353	12950
3353	12953
3353	12956
3353	12959
3353	12962
3353	12965
3353	12968
3353	12971
3353	12974
3354	12977
3354	12980
3354	12983
3354	12986
3354	12989
3354	12992
3354	12995
3354	12998
3354	13001
3354	13004
3354	13007
3354	13010
3354	13013
3354	13016
3354	13019
3354	13022
3354	13025
3354	13028
3354	13034
3355	13037
3355	13040
3355	13043
3355	13046
3355	13049
3355	13052
3355	13055
3355	13061
3355	13064
3355	13067
3355	13070
3355	13073
3355	13076
3355	13079
3359	13082
3359	13085
3359	13088
3359	13091
3359	13094
3359	13097
3359	13100
3359	13103
3359	13106
3359	13109
3359	13112
3359	13115
3359	13118
3359	13121
3359	13124
3359	13127
3359	13130
3359	13133
3359	13136
3359	13139
3359	13142
3359	13145
3359	13148
3359	13151
3359	13154
3359	13157
3359	13160
3359	13163
3359	13166
3359	13169
3411	13172
3411	13184
3411	13187
3411	13190
3411	13193
3411	13196
3411	13199
3411	13205
3411	13211
3411	13214
3411	13217
3411	13223
3411	13226
3411	13229
3411	13232
3411	13244
3411	13247
3411	13250
3411	13256
3411	13259
3411	13265
3411	13274
3411	13277
3411	13280
3411	13283
3411	13286
3411	13289
3411	13292
3411	13295
3411	13298
3411	13301
3411	13304
3411	13307
3411	13310
3411	13313
3411	13316
3411	13319
3412	13322
3412	13325
3412	13328
3412	13331
3412	13334
3412	13337
3412	13340
3412	13343
3412	13346
3412	13349
3412	13352
3412	13355
3412	13358
3412	13361
3412	13364
3412	13367
3412	13370
3412	13373
3412	13379
3412	13382
3412	13385
3412	13391
3412	13394
3412	13397
3412	13400
3412	13406
3412	13409
3412	13412
3412	13415
3412	13418
3412	13421
3412	13424
3412	13427
3412	13430
3412	13436
3412	13439
3412	13442
3412	13445
3412	13448
3412	13451
3412	13454
3412	13457
3412	13460
3412	13463
3412	13466
3412	13469
3413	13472
3413	13475
3413	13478
3413	13481
3413	13484
3413	13487
3413	13490
3413	13493
3413	13496
3413	13499
3413	13502
3413	13505
3413	13508
3413	13511
3413	13514
3413	13517
3413	13520
3413	13523
3413	13526
3413	13529
3421	13532
3421	13535
3421	13538
3421	13544
3421	13547
3421	13550
3421	13553
3421	13556
3421	13559
3421	13562
3421	13565
3421	13568
3421	13571
3421	13574
3421	13577
3421	13580
3421	13583
3421	13586
3421	13589
3421	13592
3421	13595
3421	13598
3421	13604
3421	13610
3421	13613
3421	13616
3421	13619
3421	13622
3421	13628
3421	13631
3421	13634
3421	13637
3421	13640
3421	13643
3421	13646
3421	13649
3421	13652
3421	13655
3421	13658
3421	13661
3421	13664
3421	13667
3421	13670
3421	13673
3421	13676
3421	13682
3421	13685
3421	13688
3421	13694
3421	13700
3421	13703
3421	13709
3421	13712
3421	13715
3421	13718
3421	13721
3421	13724
3422	13727
3422	13742
3422	13745
3422	13748
3422	13751
3422	13754
3422	13757
3422	13760
3422	13763
3422	13766
3422	13769
3422	13775
3422	13778
3422	13781
3422	13784
3422	13787
3422	13790
3422	13793
3422	13796
3422	13799
3423	13802
3423	13805
3423	13808
3423	13811
3423	13814
3423	13817
3423	13823
3423	13826
3423	13829
3423	13832
3423	13835
3423	13838
3423	13841
3423	13844
3423	13847
3423	13850
3423	13853
3423	13856
3423	13859
3423	13862
3423	13865
3423	13871
3423	13874
3423	13877
3423	13880
3423	13883
3423	13886
3423	13889
3423	13892
3423	13895
3423	13898
3423	13901
3423	13904
3431	13910
3431	13913
3431	13916
3431	13919
3431	13922
3431	13931
3431	13934
3431	13937
3431	13940
3431	13943
3431	13946
3431	13949
3431	13952
3431	13955
3431	13961
3431	13964
3431	13967
3431	13970
3431	13973
3431	13979
3431	13982
3431	13985
3431	13988
3431	13991
3431	13994
3431	13997
3431	14000
3431	14009
3432	14012
3432	14015
3432	14018
3432	14021
3432	14024
3432	14027
3432	14030
3432	14036
3432	14039
3432	14042
3432	14045
3432	14048
3432	14051
3432	14054
3432	14057
3432	14060
3432	14063
3432	14066
3432	14069
3432	14072
3432	14075
3432	14081
3432	14084
3433	14087
3433	14090
3433	14093
3433	14096
3433	14099
3433	14102
3433	14105
3433	14108
3433	14111
3433	14114
3433	14117
3433	14123
3433	14126
3433	14129
3433	14132
3433	14135
3433	14138
3433	14141
3433	14144
3434	14147
3434	14150
3434	14153
3434	14156
3434	14159
3434	14162
3434	14165
3434	14168
3434	14171
3434	14174
3434	14177
3434	14180
3434	14186
3434	14189
3434	14192
3434	14195
3434	14198
3434	14201
3434	14204
3434	14207
3434	14210
3434	14213
3434	14216
3434	14219
3434	14222
3434	14225
3434	14231
3434	14234
3435	14237
3435	14243
3435	14246
3435	14249
3435	14252
3435	14258
3435	14261
3435	14264
3435	14267
3435	14270
3435	14273
3435	14276
3435	14279
3435	14282
3435	14285
3435	14291
3435	14294
3435	14297
3435	14300
3435	14303
3435	14306
3435	14309
3435	14312
3435	14321
3435	14324
3435	14327
3435	14330
3435	14333
3435	14336
3435	14339
3435	14342
3435	14345
3435	14348
3435	14351
3435	14354
3435	14357
3435	14360
3435	14363
3435	14366
3435	14369
3435	14372
3435	14375
3435	14378
3435	14381
3435	14384
3435	14387
3435	14390
3435	14393
3435	14396
3435	14399
3435	14402
3435	14405
3435	14408
3435	14411
3435	14414
3435	14417
3435	14420
3435	14423
3435	14426
3435	14429
3435	14432
3435	14435
3435	14438
3435	14441
3435	14444
3435	14447
3435	14450
3435	14453
3435	14456
3435	14459
3435	14462
3435	14465
3435	14468
3435	14471
3435	14474
3511	14477
3511	14480
3511	14483
3511	14486
3511	14489
3511	14492
3511	14495
3511	14498
3511	14501
3511	14504
3511	14507
3511	14510
3511	14513
3511	14519
3512	14522
3512	14525
3512	14531
3512	14534
3512	14537
3512	14540
3512	14543
3512	14546
3512	14549
3512	14552
3512	14555
3512	14558
3512	14561
3512	14564
3512	14567
3512	14570
3512	14573
3512	14576
3512	14579
3512	14585
3512	14588
3512	14591
3512	14594
3513	14600
3513	14603
3513	14606
3513	14609
3513	14612
3513	14615
3513	14621
3513	14624
3514	14627
3514	14633
3514	14636
3514	14639
3514	14642
3514	14645
3514	14648
3514	14651
3514	14654
3514	14657
3514	14660
3514	14663
3514	14666
3514	14669
3521	14672
3521	14675
3521	14678
3521	14681
3521	14684
3521	14687
3521	14690
3521	14693
3521	14696
3521	14699
3521	14702
3521	14705
3521	14708
3521	14711
3521	14714
3521	14717
3521	14720
3521	14723
3521	14726
3521	14729
3521	14732
3521	14735
3521	14738
3521	14741
3521	14744
3521	14747
3521	14750
3521	14759
3522	14762
3522	14765
3522	14768
3522	14771
3522	14774
4110	14777
4110	14780
4110	14783
4110	14786
4110	14789
4110	14792
4110	14795
4110	14798
4110	14801
4110	14804
4120	14807
4120	14810
4120	14816
4120	14822
4120	14825
4120	14828
4120	14831
4120	14834
4120	14837
4120	14840
4120	14843
4120	14846
4120	14849
4131	14852
4131	14855
4131	14858
4131	14861
4131	14864
4131	14867
4131	14876
4131	14879
4131	14882
4131	14885
4131	14888
4131	14891
4131	14894
4131	14897
4131	14900
4131	14903
4131	14906
4131	14909
4132	14912
4132	14915
4132	14918
4132	14921
4132	14924
4132	14927
4132	14930
4132	14933
4132	14936
4132	14939
4132	14942
4132	14945
4132	14948
4132	14951
4132	14954
4211	14957
4211	14960
4211	14963
4211	14966
4211	14969
4211	14972
4211	14975
4211	14978
4211	14981
4211	14984
4211	14987
4211	14990
4211	14993
4211	14999
4212	15002
4212	15005
4212	15008
4212	15011
4212	15014
4212	15017
4212	15020
4212	15023
4212	15026
4212	15029
4213	15032
4213	15035
4213	15038
4213	15041
4213	15044
4213	15047
4213	15050
4213	15053
4213	15056
4213	15059
4214	15062
4214	15065
4214	15068
4214	15071
4214	15074
4214	15077
4214	15080
4214	15083
4214	15086
4214	15089
4214	15092
4214	15095
4214	15098
4214	15101
4214	15104
4221	15107
4221	15110
4221	15113
4221	15116
4221	15119
4221	15122
4221	15125
4221	15128
4221	15131
4221	15134
4221	15137
4221	15140
4221	15143
4221	15146
4221	15149
4221	15152
4221	15155
4221	15158
4221	15164
4221	15167
4221	15170
4221	15173
4221	15176
4221	15179
4221	15182
4221	15185
4221	15191
4221	15194
4221	15197
4221	15200
4221	15203
4221	15206
4221	15209
4222	15212
4222	15215
4222	15218
4222	15224
4223	15227
4223	15230
4223	15233
4223	15236
4223	15239
4223	15242
4223	15245
4223	15248
4223	15251
4223	15254
4224	15257
4224	15260
4224	15263
4224	15266
4224	15269
4224	15272
4224	15275
4224	15278
4225	15287
4225	15290
4225	15293
4225	15296
4225	15299
4225	15302
4225	15305
4225	15308
4225	15311
4225	15314
4226	15317
4226	15320
4226	15323
4226	15326
4226	15332
4226	15335
4226	15338
4226	15341
4226	15344
4227	15347
4227	15350
4227	15353
4227	15356
4227	15359
4227	15362
4227	15365
4227	15368
4227	15371
4227	15374
4227	15377
4227	15380
4227	15383
4227	15386
4227	15389
4229	15392
4229	15395
4229	15398
4229	15401
4229	15404
4229	15407
4229	15410
4229	15416
4229	15422
4229	15425
4229	15434
4311	15437
4311	15440
4311	15443
4311	15446
4311	15449
4311	15452
4311	15455
4311	15458
4311	15461
4311	15464
4311	15467
4311	15470
4311	15476
4311	15479
4312	15482
4312	15485
4312	15491
4312	15494
4312	15497
4312	15500
4312	15503
4312	15506
4312	15509
4312	15512
4312	15515
4312	15518
4312	15521
4312	15524
4312	15527
4312	15530
4312	15533
4312	15536
4312	15539
4312	15542
4312	15545
4312	15548
4312	15551
4312	15554
4312	15557
4312	15560
4312	15563
4312	15566
4312	15569
4312	15572
4312	15575
4312	15578
4312	15581
4312	15584
4313	15587
4313	15590
4313	15596
4313	15599
4321	15602
4321	15605
4321	15611
4321	15614
4321	15617
4321	15620
4321	15623
4321	15626
4321	15629
4321	15632
4321	15635
4321	15638
4321	15641
4321	15644
4321	15647
4321	15650
4321	15653
4321	15656
4321	15659
4321	15662
4321	15665
4321	15668
4321	15671
4321	15674
4322	15677
4322	15680
4322	15683
4322	15686
4322	15689
4322	15692
4322	15695
4322	15701
4322	15704
4323	15707
4323	15710
4323	15716
4323	15719
4323	15722
4323	15725
4323	15728
4323	15731
4323	15734
4411	15737
4411	15740
4411	15746
4411	15749
4411	15752
4411	15755
4411	15761
4411	15764
4412	15767
4412	15770
4412	15773
4412	15776
4412	15779
4412	15782
4412	15785
4412	15791
4412	15794
4412	15797
4412	15800
4412	15803
4412	15806
4412	15809
4413	15812
4413	15815
4413	15821
4413	15824
4413	15827
4413	15830
4413	15833
4413	15836
4413	15839
4414	15842
4414	15845
4414	15848
4414	15851
4414	15854
4415	15857
4415	15860
4415	15863
4415	15866
4415	15869
4415	15881
4415	15884
4416	15887
4416	15890
4416	15896
4416	15899
4416	15902
4416	15905
4416	15908
4416	15911
4416	15914
4419	15917
4419	15920
4419	15923
4419	15926
4419	15929
4419	15935
4419	15938
4419	15941
4419	15944
4419	15947
4419	15950
4419	15956
4419	15959
4419	15962
4419	15965
4419	15968
4419	15971
4419	15974
4419	15977
4419	15980
4419	15983
4419	15986
4419	15989
5111	15992
5111	15995
5111	16001
5111	16004
5111	16010
5111	16016
5111	16019
5111	16022
5111	16025
5111	16028
5111	16031
5111	16034
5112	16037
5112	16040
5112	16043
5112	16046
5112	16049
5112	16052
5112	16055
5112	16058
5112	16064
5112	16067
5112	16070
5112	16073
5112	16076
5112	16079
5112	16082
5112	16085
5112	16088
5112	16091
5112	16094
5112	16097
5112	16100
5112	16103
5112	16106
5112	16109
5113	16112
5113	16115
5113	16118
5113	16121
5113	16124
5113	16127
5113	16130
5113	16133
5113	16136
5113	16139
5113	16142
5113	16145
5113	16148
5113	16151
5113	16154
5120	16157
5120	16160
5120	16163
5120	16166
5120	16169
5131	16172
5131	16175
5131	16178
5131	16181
5131	16184
5131	16187
5131	16190
5131	16193
5131	16196
5131	16199
5132	16202
5132	16205
5132	16208
5132	16214
5141	16217
5141	16220
5141	16223
5141	16226
5141	16229
5141	16232
5141	16235
5141	16238
5141	16241
5141	16244
5141	16247
5141	16250
5141	16253
5141	16256
5141	16259
5141	16262
5141	16265
5141	16268
5141	16271
5141	16274
5142	16277
5142	16280
5142	16283
5142	16286
5142	16289
5142	16292
5142	16295
5142	16298
5142	16301
5142	16304
5142	16307
5142	16319
5142	16322
5142	16325
5142	16328
5142	16334
5142	16337
5142	16340
5142	16343
5142	16346
5142	16349
5142	16352
5142	16355
5142	16361
5142	16364
5151	16367
5151	16370
5151	16373
5151	16376
5151	16379
5151	16382
5151	16385
5151	16388
5151	16391
5151	16394
5152	16400
5152	16403
5152	16406
5152	16409
5152	16412
5152	16415
5152	16418
5152	16421
5152	16424
5152	16427
5152	16430
5152	16433
5152	16436
5152	16439
5153	16442
5153	16445
5153	16448
5153	16451
5153	16454
5153	16457
5153	16460
5153	16463
5153	16466
5153	16469
5153	16472
5153	16475
5153	16478
5153	16481
5153	16484
5153	16487
5153	16490
5153	16496
5153	16499
5161	16502
5161	16505
5161	16511
5161	16517
5161	16520
5161	16523
5161	16526
5161	16529
5161	16532
5161	16535
5161	16538
5161	16541
5161	16544
5161	16547
5161	16550
5161	16553
5161	16556
5161	16559
5162	16562
5162	16565
5162	16568
5162	16574
5162	16577
5162	16580
5162	16583
5162	16586
5162	16589
5162	16595
5162	16598
5162	16601
5162	16604
5163	16607
5163	16610
5163	16613
5163	16616
5163	16619
5163	16622
5163	16625
5163	16628
5163	16631
5163	16634
5164	16637
5164	16640
5164	16643
5164	16646
5164	16649
5164	16652
5164	16655
5164	16661
5164	16664
5164	16667
5164	16670
5164	16673
5164	16676
5164	16679
5164	16682
5164	16685
5164	16691
5164	16694
5164	16697
5164	16700
5164	16706
5164	16709
5165	16715
5165	16718
5165	16721
5165	16724
5169	16727
5169	16730
5169	16733
5169	16736
5169	16739
5169	16742
5169	16745
